state,zipcode,purchases,sex,golf,travel,fashion,outdoors,technology,economic class,offer,exposure id
NY,11262,7621.18,F,0,0,0,0,0,Destitute,PurpleBear,b'\xef\xe5\x07\xa5\xb5:\xb3\x9a\xb8\xd3\x91<\xd6\xb2q\xea\xa4\x93\x975b\xa7.\xa7\xd6\xc2\xa0\xcd\x94(_\x9b'
MD,32524,3010.74,M,0,1,0,0,0,Poor,PurpleBear,b'\x8a\x9b\na\xe6\xfeP\x81\x16\xb1\xae\x86\xe8U[Z.\xc6dQas\xf3\xe5\xbbK\x979\xb1\xd9\x8b\xbf'
KS,10755,8369.64,F,0,0,0,0,0,Destitute,YellowSeal,b'\xec\x8b\xff@\x93\xdf\xd2p\xad\xb1t\xbfW\xc0vb\x19\x1e\x13\x13p\xa3\xda\x0b\x9b\x00O`\x0ea\x1d?'
AS,13237,13488.4,M,1,1,0,0,0,Middle,BlueElephant,"b'\xe7=\x91t\xda\xack\t+\xf3\'Y\x015#\x19LP\xf2]@n> \x0b\xf3\xd9""\x12g\x1b\x9d'"
AK,65667,2025.81,M,0,0,1,1,0,Affluent,PurpleBear,"b""<]\xb2=\xa8Tw\xb9\x9f\x19\x7f\xc1\xafQ\xb3\xbe\x125>\x0c\xdc'\xa5\xccN@\xd4;g\x06\xd5\x9c"""
PA,95465,11701.15,M,0,0,0,0,0,Middle,BlueElephant,b'\\%\xb9\x07-\xce/\x13\xe6Z\x98\xb6j}g\xd3\x91\xfc\xd0\xc3\xea\x1b\xaa\x9f\x88\xff\xedk\x0c:\xf8\xe0'
VI,90701,12351.06,F,0,0,0,0,0,Working,BlueElephant,b'\x9a\xe5\xd5\xb9\xe8\x1f\xc9=\xe3\xfd=+\xd1\xe7\xe4\xf6\xb5Ty\xa4\x1d\xab%\xc5G\xe6l\xdc\xe4WJE'
PR,74426,8697.74,F,0,1,0,0,0,Poor,YellowSeal,b'\xffD(\xb5\xaa\xf0\x10M&\x11\x17\xadj\xe9T@{\xfcEX\xd9\xbe\xd9\xb7t\xc2K\n*\xf6\x85x'
VI,72958,8211.55,M,0,1,1,0,0,Affluent,YellowSeal,b'n\xa8\xb3\x9f\xe1\xcf\x95>\x89\xcb\xdd\x97\xd2\r\xb1Y\xf8\xf3\xd0\xb7\x84\xbd\x1e\xecuEU\x1eg\xc5o\x10'
CO,58692,5162.1,M,0,0,0,0,0,Working,BlueElephant,"b'Y\xaa\x00:\x0bI\xed\xf4\xed\xf3\x9cnw\x8b:\xf0\xc8,\xd8s\xb2\xf6\xbfs\xaa\x141J4\xfbr\xfd'"
NH,24723,4879.33,M,0,1,1,1,0,Affluent,BlueElephant,"b'[N\xa5s\xe2mX#\xca\x89\xd4\xb1""A\x88\xf5\xc6\x13\xe1\xd6\x8c\xab\x90""\xba\x8b\xfa;8\xb6\xe2\x0c'"
KS,72060,12873.99,M,0,0,0,1,0,Affluent,BlueElephant,b'\xa6\x8bwu\x84\xcd\xf2v4\xf4FOD\xf9\xd9N \xb7c\x0f\xfd<\xf3\xce2\x1e0\x1b\xb0\x8bc\xb3'
NY,25789,5928.41,F,0,1,0,1,0,Middle,PurpleBear,b'O\xfc}\xa7\xa8\xf3Q\x1e\xef\xf8\n\x87\xdb\rj\xd7I\xc4\x14\xe0\xcf\xd9\xbc\x19\xb8\xbf\xc8\xc4\xbaq\x1f\xfc'
FM,91230,7458.52,F,0,1,1,1,0,Destitute,GreenLemur,b'l5^\xbf\xb2\xa3\x1e\x03J\x8f\x15\x1a\xe9r\xc5)>\x11\x1aj\xa4=\xdb\xdc2\x04{P!\xc8\x0b{'
TN,77864,4755.68,M,0,0,0,0,0,Middle,GreenLemur,"b""\x81Y\xdf!\x11fu;:\xa0\x00n\xf1\xae\xaf'\xaf\xf6\xb9\xc2\r<\xf6\x91\xa9\x15\xc0\rB\xf0:\xcc"""
ND,71614,9688.45,F,0,0,0,0,1,Affluent,PurpleBear,b'_S/y\xec\x1eHd\xf0\xee\xc8\x9bUdf\xb0\x98\x8e\x9e\x8b\xf0q\xb0s \xba./\xf9\xd8\x07\x00'
OR,92976,7623.57,F,1,1,1,0,0,Poor,PurpleBear,"b""\xdc\xf1}R\x8f\xdc4F\x07\x82\x07\x94\x8d\xd8q\xf1#\xb9\r[\x01\x07\x89\x07\xac\x07\x91'\xa3\xa8'\xb3"""
MO,81999,14574.87,F,0,1,1,0,0,Working,PurpleBear,"b'\xe0\xf9<P\xfe\x89,\x1f\x12p;&q\x9a\xceT\xd5\x86\xd7P\n\xaf\x14-.\xdd\xde[\x95S\xbbE'"
AR,28660,665.57,M,1,1,1,0,0,Affluent,BlueElephant,b' \x1a\xbe\xa6\x83\x0eH\xaaa\x9b\xc7\xc0\x8e\xa8\xb5X\xdf/\x08\x0e\xf3\xf3\xfcp=\xd6\xd4\xe0r\xc1u\xb2'
IA,79170,5610.19,F,0,0,1,1,0,Middle,GreenLemur,b'\xf0mO\x88\xc5\xc5+\x9f\n\x0f(\xa4\xb7\xb0`\xbd\xcf\x06\x03\x04H\x85U\x91c\xf2\x7f\xb2\x8c\xf5\x0cR'
NJ,52334,1215.39,F,0,0,1,0,1,Affluent,GreenLemur,b'\x16\xae&Y;X\x8e\xd2Q\xc60I\x9f\xad7\xcf\xb1J\x9eTT\xf50/\x83\x88/k\x862\x82\xfc'
AR,31391,1718.08,F,0,0,0,0,0,Middle,YellowSeal,b'N\x90\x89n\xe9/L\xc2\xe0\xe4\xa3\x12\x08\xea\x10\xe3rP\xe9\xd3\xdf\x17\x88\x17\xb3\xd7;\x13A\xc8P?'
AR,21947,12703.82,F,0,1,1,0,0,Affluent,PurpleBear,"b'7\x86\xe3\xf1\x96\xc7p\xb8,ja\xebm\xb3\xd5S1\x99\x0cz\xa0x\x87\xfb\xa6t\xee\xecY\xa9\x8d\xa5'"
NY,29501,4216.96,M,0,0,0,0,0,Working,PurpleBear,"b""\x0f\x9eG~\xdf3\x1b\x9c\xf3\x87\x98'\xf2\xa9X4\xe1\xbf{\xae\x9c[{\xb6c\x15\xf7\xa5 IZ\x9e"""
IL,47796,3670.46,F,0,1,0,0,1,Affluent,RedMouse,"b'\x04/\x0f\xc8\x10e\xa9\r\xe7\xe1,\x96\xe7\r\n\xdbj\xe9\x8b\xd9e\x9d\x1f\xbd\x8b\xb77F\xdd\xd5\xf0\xe7'"
NY,886,8084.47,F,0,1,1,0,0,Middle,PurpleBear,b'\xa6\t\x12~KM\xe5a<\x94\xe5)\xb2\x85\xc5\x93\xa5Sl\xb4n\x08\xdbK\\\xf1\xa9\x9d\xf6\xbaTi'
AL,12170,12000.01,M,0,0,1,0,0,Affluent,PurpleBear,b'(\xdac\xfe6&70voQp\x93\xc6x\r\x1b^\x0b\xf1\xe33L\x8c\xbb\x000\xd2\xfd\x015\t'
FL,82885,14834.91,M,0,0,1,1,0,Affluent,BlueElephant,b'=?\xf2\xb5\xe5\x19\x83\x05\xe2vQ\x83\xf7\x0f\x0b\xd3\x13\x89\x0bg\xe0x\x8c\xb0\xf6\r@3b\x86\x0e\xe5'
HI,66394,1854.13,F,0,0,0,0,0,Working,PurpleBear,"b'\xd3\x89\xf1\x01g\xb7e\xd1\xb9&\xc2\xa6\xea\x98O\x10\xaf1\x07e,U\xac\x14](\xc2\xb6\xe1\xb4~.'"
ME,39916,8857.39,M,0,0,0,1,0,Affluent,BlueElephant,b'\xee\xe3\x8d\xd9\xf4\xbf\xbdc\xe6\xa6\xd3I\\\x12\x18\x03\xcd1~s\xc1\xad\xb9&\xfe\xabmZ\x14@\xc1\x01'
SC,68721,330.99,F,0,0,0,0,0,Affluent,PurpleBear,"b'e>\xf2W\xf8pn)\xff\x0e\x1a\x90h\xa4\xd2\x92\xfb\x93/\xdd""\x05jz\t\xeb\xa7W\r\xf8[\x91'"
FL,33245,7294.93,M,0,0,1,0,0,Working,PurpleBear,"b'\x92\xf78Zn0QRt<\x1f&\xe4\xe6\xfc\xfd\r\xadT,\xf5\x18\xf4y\x0f\x02EY\x93\x0e\x08\x91'"
AL,54384,1685.0,F,0,1,0,1,0,Middle,RedMouse,b'\t\x10H\xcaV\x13s\xa6\x81~\xdan\xa7Em\xfc\x88!u\x14\t\xa9\xf8\xf0Q-\xfcG7c\xaa\xd7'
MS,58390,14615.07,F,1,1,0,0,0,Working,GreenLemur,b'\xdc\xf1&\x94\xe3.\xc6\x06C`S\x0f\xcf\x15\xa3v6\xa8Q\x17\x89;]7\xcc\xbc\xea\x05\xa2\xad\xba\xbc'
CO,89332,3117.03,M,0,1,1,1,0,Poor,RedMouse,b'QzNni\xe5-\xcc{\xf2\xf8#\x9f\xcd\xa6:\xdb\xaa\xc9\x86\xa8\xdbp\xdf\x16*i\xc3\x80d\x173'
ID,20242,13951.99,M,1,0,1,0,0,Working,BlueElephant,b'kdT\x0f~NT\xaf9\xf1\x0f\x98\xa1\x83\x05N\x83\x87s\xa5\xc5g\xf1\x88\xfb\x8fa|0%\xfev'
NC,45882,8681.49,M,0,1,0,0,0,Middle,GreenLemur,"b""\x99~Np\xf4\xd9\xaf'\xb1\x9a\x03\xe3\x15\x9f\x8f\xa1\xf5\xff\xa0\x17\xbf\xf5\x83\x9d\x0e:Pz\xdd2\xdb\x9d"""
DC,93168,1989.44,F,0,0,1,0,0,Affluent,GreenLemur,b'\x9f\x9f\x9b\xab\\\xe3\xb4c\xeb\xc4\xee\xa2\xcf\xae\xb7T68$xt\xdfw\xeb\xc4\xd3t\x1boM\\}'
IA,66175,12735.29,M,0,0,0,0,0,Affluent,PurpleBear,"b'\xba\xc9e\x81\x80\xf5\xe0\xe44""\x14\xcf\x1dX\x8cM\xee\xc0\x99\xbf\x90\t\xa6-t\x15W}\xfe+\xe7t'"
AL,98247,236.21,M,0,0,0,0,0,Working,PurpleBear,"b'\xcc,JwoO\xbb\x06&\xab\xc1\xd5u[\xf1b\x0cd8@6)\xd9\x06\xffK\xc2a\xf98\xc6\xf9'"
IL,64635,4524.41,M,0,1,0,0,0,Middle,GreenLemur,b'\xe9\xfdF\x8c\x84V\xd1C\xc2$\xc0\xd8\x03\x88\x8e\xecV)i\x1d\xfe;x\xd2\xa7\xc8\x14gO\xcc\xa2\x0c'
SD,56424,3873.55,M,0,0,0,1,0,Middle,GreenLemur,b';P\xa0\xf4I@pH\x8c4=wq?\xaa}\x80T_\xc9\x0b\x81\x0eF\xd9Vh\xe6\x1d\x9f\xc4X'
PW,56386,3485.43,F,0,1,1,0,0,Poor,PurpleBear,b'93\xaf~\x89\xab\xf2Cj\xb5\xb4bf\x97\x15\xec\x8a\xc2\xfa\nd=\xe3\xcc\xe8#\x80\xc2\xa3\x1e\xb4\xe0'
MT,59847,7198.65,F,0,0,1,0,0,Affluent,GreenLemur,b'\xe8\x16 Nz\xde\x12:K\x8ctA$Lv\x0c\xe3\xa5\xae\xd9:\\\xd7\t\xf3z\x95;*\xde\x92\x06'
GU,30819,4381.56,F,0,1,0,0,0,Affluent,GreenLemur,b'\xb4<\xbd\xf5\xffb|\x00u\xdb\xbc\x9a \xbc>\x88*?\xee\x03\xb1\xbc\xa5R(sn\x9d\x9c\xe2-1'
PR,9436,12012.02,F,0,1,0,0,0,Middle,PurpleBear,"b""\x90\x08\xc3\xe5''\x87\xc0[#\xf9\xaf\xfb\x03q=\xe5\x87%\xb9.\x94N\x98\x92Z]kB&4\x1d"""
DC,25720,1834.57,F,0,1,0,0,0,Poor,GreenLemur,b'\x8c:\xc6a\xc8L\xb9\x8a<\xc3P\xba\xd79\xe4\xae\xb06|T`\xa1\xcd]G\xa1\x98\x04\xd0f5b'
VT,73554,9478.86,M,0,0,0,1,0,Middle,RedMouse,b'+\x7f\x00VP\xba(Q\x84-\xab\x8e\xac\xcbe\x90\x0f\x16\x9e\\Jl\x10\xe9D\xe6\\P\xe6\xa6\xd2\xa4'
VT,84073,12573.1,M,0,0,0,1,1,Middle,GreenLemur,"b'\xb0\xe6\xfe`\xff\x8c\x04\x9c\x1c\xe9\xbb\xdfx\xc2*\x0e\xd3\xb6\x83\x10#""\xfd\xcc7\x10\xc2\xd4\x86r\x19\r'"
FL,9426,11817.23,M,0,1,1,0,0,Affluent,BlueElephant,b'\x06\x9d\xbb\x82\xfa\xb1\x0b\x10\x88h\x8f\x02\x9e\xe6\x1a\x112F\x8c>\xceMf~\xc2\x9d\xad8\x95j0.'
MA,43868,3237.68,M,0,1,0,0,0,Middle,YellowSeal,b'\x914\xad\xaf\x13\x87\x7f}lU\x1bk\x02i\xe4q\xaf\x02\xce)\xa7\xfd\x1d\xa4\xf3|\xe4\x0e\xd2C\xcf\x8f'
PA,25431,6090.75,M,0,0,0,0,1,Middle,GreenLemur,b'\xd6\xd4L\x1dV\x1e\xa5\xed\xb9\x03e%%\xbd\xeb\xab\xcb\xa0U\xfcGA\xfaN\xcc\xcc]\xaflI\xa4v'
MH,74145,13761.58,F,1,0,0,0,0,Affluent,PurpleBear,b'\xc9\xdf\x03G\x03\xa0Z\xb8\xb5\x0bg\n\xa9\xb2\x11\x08\x04\x1d\xc9\xa5D\xa3wp\x0eg\x02\xaa\xad\xed\x1a\xb7'
MA,587,13888.3,F,0,0,0,0,1,Destitute,GreenLemur,b'\xef~w#\xfdA\xdf\x98\n\xd6\xcb2b\xad\xd0\x1f\xc3\x08d\xd4\xa7$\x91\xee)\xe6A3\xb2J\xb0g'
NV,37237,12246.82,M,1,1,0,0,0,Middle,BlueElephant,b'\x07^w\xb5\x8e\xdbU\xa1qSG\xf1\xc5{\xba\xf8<\x88\xe0\xbcK\xccN\x02G\xcal\xc6\xad\xcc\x84p'
DE,38760,3330.05,F,0,0,1,0,0,Affluent,RedMouse,b'@:\xfe\x89\x03\xb0 \xc2b9\x85\xf67g\x88\x18\x0b\xc6\xc9\xb9\x07\x177\xf7)\xb9\x89a\xc0\xbc\xb1A'
UT,15595,14178.96,F,0,0,1,0,0,Poor,BlueElephant,b'\xb9D>\xdfcPq\x87K\xea\r\t\xe0\x14i\xdd\x84d\xc5\\\x1c9\xf0C\xcf\xb9\xfc\x9e\xcc\xaf\xa3\xd7'
NC,88120,6533.32,F,0,0,0,0,1,Working,RedMouse,b'I\xbc\xf7\x1c\xad\x820\x93\t\x11+\x19\x8ch\xb0!\xb3YQhn\xae\xe8\xb3\xde\x8d\xc5\t\xb9B\xc3u'
NM,67093,10559.4,M,0,0,0,0,0,Working,PurpleBear,b'@ pb\x8e\xa2\x06\xa3!\x1c\xc0\x9a\xfd\x9a\xc3\xcb\xf9e@\xc8F\x9f\xe0\xe4vn\x89\x19\xa1\x82\x9e\xac'
IN,95863,10135.85,F,0,0,0,1,0,Middle,PurpleBear,"b',o\xe9hOTH99u\x14hX\xc9\xdd\xae\xb2\xf7\xd2\xff\x821\xb4(\xa3\xe7X\xd2\xe3\x90\n\xed'"
MS,57802,1374.8,F,0,0,1,1,0,Working,YellowSeal,b'\x97\x92\xec\xdc\xe2\t\x98Cc\xe9\xbf?K\x04\xbd\xdd\x19g\x97$\xb4\xc3~\xf5\xed\x8f\x18>\xfb\x04\xf6\x03'
VT,21711,14664.21,M,1,1,1,0,0,Middle,GreenLemur,b'M\xa1\xfa\x81\x90\x1e\x04{@\xb0\x15x\xce\x83\xf9\xdeW\xc7im\xaf\x9bx\xde\xd4oM\xe7[\xad1Q'
VA,97569,8862.82,M,0,0,0,0,1,Affluent,BlueElephant,b'~\x08\xd0\x08\x99K\x16\xd8[4L\xc6\xb4\xad|F\xcf\xeb\xc9\xbfJ.\xa6s\xa3\xbe\x11\xeb\x1a-Q\x1a'
GA,23321,8563.53,F,0,1,0,0,0,Working,RedMouse,b'\xd0\x80\x0f\x81]\t\x15\x1f\xf8\xff\x13n= \xe1\x1d\x91Z(\xb0jk3XS\x86\xf3*\xbf\x0c\x93\xf8'
PA,63356,2255.02,F,1,1,0,1,0,Destitute,YellowSeal,b'v.\xac\xd6\xf2\xce\x8eW\x1e\xcc\xc2s\xe1\x86\xf0\xb2^\xce\xa9\xa6\x89\x0e8\xaa3\x96h\xeb\xc7\xff\xb9$'
WA,12956,13492.18,F,0,1,1,0,0,Affluent,PurpleBear,b'\xd4`JR\xb7wyfw\x7fA\xf3\xc9\xbe\xbaO\xc6\x06>0B27CP\x1e\xa9\xab1\xd9TC'
DE,69360,6675.88,M,0,0,0,0,0,Destitute,BlueElephant,b'\xc8\x9e\xab\xea1\x96\xa4\xab\x94\x90\xb2\xb1R\xd7\xe5\xd7\xd4\r7X(\xfd\x96\x8c\x84}@u\xae7\x07\x19'
WA,30202,2168.27,M,0,1,1,1,1,Destitute,GreenLemur,"b'h\x93\x86\xdf\x17,\xd8-0|\xec{Yh\x06\xf5V*Fh\xcc\xd4\xe9#\x17\x96d\xd8\xfe\x80hh'"
SD,53737,13909.86,F,0,0,0,0,0,Working,YellowSeal,b'\x07\xd7\xab\xff\x8a\x99FO\x1b\xe1\xf3_j\xebX\xf3}\xd7fo\x94\xfdjK8\x0c\xe0\xe9\\\xeb#k'
AZ,2302,4860.75,M,1,1,1,0,0,Middle,PurpleBear,b'\xd2\n\xdd\xcd\xd1H~5\xcd\xfaS\x05W\xd4\x8c\xe2\x00\x85\x0es\xf2K\xc0\x8d8\xd9\xdf\xabH\xa3E\xf9'
TX,9680,12210.87,F,0,0,0,0,0,Working,BlueElephant,b'\x14\x0f\x19>)\xef\x8c\xf6\xc0\x19y\xdc\x9e$;i\xee\x83A\x9d\xbe\x13\xd4m\x08ib$^\xa7d\xc3'
MS,4921,10264.57,F,0,0,0,0,0,Middle,YellowSeal,"b'\x99\xa9\xea\xa5\x95O\x92\xbd\xd7BL?\xe3Q\xf9\r\x89\xe6\x14Z\x80\r\x19\xbc\xfd\xaa-""\x8d\xf4ND'"
VA,86206,8203.34,M,0,0,0,1,0,Working,GreenLemur,b'\x94\x81\x9cE6mT\x9b0\xf5\x9b\x8b\xc8l\xf6\xb8z;\xbfV\x0b\x1e\xf7\xdc\x88.v\x983\x94\x7f\x95'
WY,17758,6769.2,M,0,0,0,0,0,Middle,GreenLemur,b'[!xH\xf3\xc8.$\x9eH@$\x02\xfb\x8f\x1c\x11\x7f\xcdnM\x00\x15\xc7\x17\xa0\xb3\x9f\x81\x01K\x1f'
SC,56115,6337.69,M,0,0,0,0,0,Affluent,GreenLemur,b'\x85\x9b(\xe4\x83\xf9\xf0\x88\xb3m\xbe\xee\x86q\x89M\x13\x8a\xd2\xb2.\xd9jc\x97\r\xf0w\x88\x12\xd87'
NH,17396,4252.05,M,0,0,1,1,0,Affluent,RedMouse,"b'\x8d\xbb\xe1\x06\x87m\xef3`~LE\xec,\x89\xdd\x04s\xc4m.\xc9\x89\xfb\x99\x82\x94\xd9\x17rw2'"
PW,65633,6607.49,F,0,0,1,1,0,Middle,PurpleBear,b'J\x04\x13\xd8\x07\x89\xcf\xe5xm!\x0b\n\xa9(h_\x8e\xb8\x15\xa1\x02\xc6\xc9\x1f\x1ah\x1ej\x9bU\x88'
SC,21742,4983.25,M,0,0,0,0,0,Affluent,YellowSeal,b'\xa2\x8d\x98\x96R)o\x07a\xc0\xc1\x1cT\x0c6xI\x10\x13\xc7\xef\xc0\x0f\x00\xebQ\x0b\x8f\xbc\xd50K'
MA,75514,12004.7,M,0,1,0,0,0,Destitute,YellowSeal,b'GqHr\x15\x06e\x8d\xc4\xcb\xef\xc3\xab~D\xfa\x84\x98G\xd86\xad+]\xc9\xb3\xb4DN\x18&q'
MA,85519,3242.33,F,0,0,1,1,0,Affluent,YellowSeal,b'q\xe6\xc8\xed\xf4\xcd\xc1\xf1\x9d\xca\x85\x7f\xc2!\xd5\x966\x8eu\xe7\n\x02&\x0bJ\r\xb2B\xfbE\x13\xc4'
OR,37118,2567.09,M,0,1,0,0,0,Affluent,GreenLemur,b'\xe8\x85\x08\x01\xcc\xc6\x0cbd\xfe\x0e<4\x85zc\xb4tM\xfa1[\xe9\x8c\x96\xc6\xe1\x061Q\x0f\xef'
OH,85562,13110.83,F,0,1,0,0,0,Poor,BlueElephant,"b""a\xd7\xec\xc1V\xe3\xbb\x19\x88Q\x97Ok\xee~'\x9b\xc3\x0b\xa5$O\xbck0\x18\xf0:\x08C\xda\x15"""
MN,10791,865.12,F,0,1,0,1,1,Affluent,RedMouse,b'\xc7g\x8a\xdf\x07\xbd3@\xdckb\xfd\xe43\xbckm\x06\xbcE_O\x8cK\xbd\xa8\x8a0*\xe4.\xa8'
NH,14000,4937.44,M,0,1,0,0,1,Affluent,GreenLemur,b'\xf4<\xb5y\x86\xb0d\x99\xae\x97eVu\xa4\x12\xa9t\xba\xdev\x16\r\x8b\xbfYR\x9ci\xfa\x96\x8d|'
OK,94211,14916.81,F,1,0,1,1,0,Poor,YellowSeal,"b'-\x92-\xca\xe7\x1d\x1c\xde8\\lK\xd2_\xc9\xa2:\xcd\xfb>\x9au\xccWg\xce\xd6\xbd\x10""y\xe6'"
PA,92910,14590.33,F,0,1,1,1,0,Working,RedMouse,b'\r7K\xa8\xe6\x96\xfd\xc7\xd0\xc0\xfa\xd2\xf1\x7f\x0ce$\xfc\xa3SO\x85\xb3Y=n\xc9\xea\xaf\xd8\x93\x9b'
CA,819,11967.77,F,0,1,0,1,0,Middle,PurpleBear,b'*3B*\x87r\xd8%\xdb9E8\xc1\x95\xffY\x8d\xc5\x88B\xf1#\xd5\x8d27\x18\xf4Ayk\xee'
NJ,77080,4264.66,M,0,0,1,1,0,Poor,RedMouse,"b't\xa3d\x19\xf8n\xb5\x17D\x89\x7f\xcbw\xae\x15j\xb5,|X1R\x87\xa5_s\x15P\xedVK\r'"
SD,67935,6748.22,F,0,1,1,0,0,Middle,YellowSeal,b'\xb3X\x1f`bM/\xb2!v\xa7i\xf4\xc31\xbdt[\x93\x9a/5+-\xac\x1b\xd4\xf6\xc6\x1d\xab\x15'
PR,73148,3581.9,M,0,1,1,0,0,Working,RedMouse,b'\xbf\x15VB\xaa\xf8\xd9\xf6\xbc\xe4\xddw\xc64\xc3z\xf9\xc2/vK-\x1a\xdf\x8c\x7fD\x07\xca\x19\xecS'
ME,50306,2207.97,F,0,0,0,1,0,Destitute,GreenLemur,"b""\xc5n\xe9A\x13'\xbb\x08+b ~y\r\xa3\xf9Y\x99\xca0I\xd3\x93]\\\xb6\xf3\xa2\xc7\x9d~s"""
MI,77556,13654.62,F,0,1,0,0,0,Working,YellowSeal,"b'\xd7\xe9\xe0$\x04\xae\x03\xb4V\xc1\xf8\xcd\x9d\x94\x16\xf3\x0e""\xa1\xfa\x8br\xa5>\xb1\x87\xff\xcd\xa3\xef\x95\xd8'"
CA,6555,14177.69,M,0,0,0,0,0,Poor,PurpleBear,b'\xd8\xad\xc1\xe7j\xf4\xd9\xe8\xa2T\xa7m\xd1$}\xc7\x10LC\xb6\xc3)\x8b\xcb\xab\xaf\xa2\xec\xf6\xf7\xe6\xcb'
OR,93424,261.86,F,0,0,0,0,0,Working,BlueElephant,b'\x9d0(3;J\xe5?\\\x16>\xc5\xbc\xbe)\x18\x8a\x02-\x16\xbb\x86\x07 N\x92y\xa2\x1e\xc1\x16\xad'
DE,82243,9367.56,M,0,0,0,0,0,Destitute,BlueElephant,"b""(\xa4\xde\xb5\x00\x0e#\x90\xb61\xd8I\xed\xca$\x17'\xd3\x1c3m\x85\xedh:g\x1d0O\xf7W\xa6"""
NH,17539,3558.39,M,0,0,0,1,0,Working,YellowSeal,"b""}\x8c\x91\x8f\x06\xfd\xef\x0b[\xc2B\xec\x8c@\x9c\\\x02\xf9P|\xcc\x04X3B\x1f\x03\xfa'\xa7\x99\xab"""
CA,40641,11615.34,F,0,0,0,0,0,Middle,RedMouse,"b'\x13\x0bE\xce\x01J\xc4\x13\t\x86=xLY\xac\xc7Y\xf2\xb5L=\x07\xda\xacVmE_\xf0""\x84\xa3'"
WI,89070,11915.87,M,0,0,1,0,0,Middle,YellowSeal,b'\n\xe3\xa1j\x93\xb2g\xa1xv\x1e\xfa\xa3\x03\xc58\x8f\xfb\x15\xa3\xd5\xc4gL\xd5e|\xa2r<\xc7\xb4'
NC,15537,1877.19,M,0,0,1,0,0,Affluent,BlueElephant,"b'\xe9Zrq+}""\x89\xd7\x8c?\xd1\xfb\xdfS`\xfa+\x081\x1d\xc2\x01\x9b\xe9\x90k=q\x8e\'\x8c'"
MS,81710,11466.9,F,0,1,0,1,0,Middle,RedMouse,b'\x84.=\x03\t\xf7@:\x18\xa5\xa2vzc\x12\xc0W\x99S\xfcF\t\x1b\xcc\xb9\x95cth0#\xb0'
IA,24998,10811.87,F,0,0,0,0,1,Destitute,GreenLemur,b'\xba\x9a\xdd\x8d\xdcH\x0e\xc3\x8d\xe8O\x04\xdf\x16U\x06\xd9\x01\xad6\x98\x80i\xfe\xd6\xe9\x0e\xee<\xe1\xde\x07'
CA,18960,9052.39,F,0,0,0,0,0,Working,BlueElephant,"b'\x93\x04D\xa6,\x13\xb7\xbe\xc1\x0f\xe6\xd2\x83\x1b\xc3\x94\xe0j\xa9\x88\xd5\xb9\xb7\xfd)\x00\xa2c\xa1\xf8\xb0\xbe'"
MA,16826,13370.42,F,0,0,0,1,0,Middle,YellowSeal,"b'\\5\x8c\x7f\xf7\xd7\xa8\xc5\x14\xea-\xd7\x03\x95\x8e\xb9\xcf,\x0fn*\x95g\x94\x017\xeeU\x87\xb2\xd8\x17'"
ND,20230,1434.1,M,0,1,1,0,0,Destitute,RedMouse,b'\xf8\xc8\x1b\n\x08~\x9f\x84\x1e\x15\x93n\xdb<\xbf\xe5\xcce-\xd8\xd6_A\xe8\x81\xcd\xb1\x83G`\x9fn'
NE,88643,11524.49,M,0,0,0,0,1,Affluent,YellowSeal,"b""x)\x82\xba4,O\x8b\xbe[\xb9\x06'\x00vb>\xf8\xd2zO\xeb`\x9eZ\xa3\xe1\xad*No\xdd"""
MH,64947,2425.62,F,0,0,1,0,0,Affluent,BlueElephant,"b'8\xaazi\xef\x0e\xf9ah\xf2\x98\xb3\xde\x940\xf8\xa6\x9fX\x82\xa7\xd6\xc3""\xe1\x81\xc5\xe84r\xaf\xb0'"
NM,41963,6067.34,F,0,1,1,1,0,Middle,GreenLemur,"b""\xc5[\xad(t\x08\xe1\xd6\x8c\xeex\xd1,'\x8c/F4\x04T\xb8\xe4No\x04\xf5W\x9d\xfb\x8aw\x15"""
KY,25988,13208.34,M,0,1,1,0,0,Poor,PurpleBear,b'\xe0\xa9s\x8a\xcf\xb4x\x151\x1a6p\xdeTU;Z!\x93\xf7\xfa\rG\xe4\x1e\xa4\xd1*GB\xd4['
KY,81962,1846.25,F,0,0,0,1,0,Working,BlueElephant,b'\xd2\xfam\xa3 \x1a\xa6\xaa\xec\x7fdY\xc1\xd3=\xb6\xfb\xabi\xfc\xf9U\xccoX\xbc\x84O\xaf[\x89\xf1'
CA,10084,2055.02,M,0,0,0,0,0,Poor,RedMouse,b'\x1aG\xe8{\xaf\x96\xf8\x18~+\x10\x8f\x8bQ\xf1\xc2\xa6s3pm\xa1q\x8a7\xc0\x8a\xeb\xffto\xa6'
OK,9734,13625.08,M,0,0,0,1,1,Working,GreenLemur,b'\x15\x1e\xedcQ=\x15\xc2\xa1\x7f\xf7\x9e\xf7v\x81[[K\xcd\xb9\xb4b\xbd-At\x15\xb7.\x0b\xf4b'
AK,72536,659.44,M,0,1,0,0,0,Affluent,YellowSeal,"b""\xf89A\x0b\x1d\xeb|M\x0fn\xc5\x19\x9d%\xc9E\x98\xe8\xb9Q'\xe9d\x83c=\xcdN\r\xf6\x04U"""
WV,59648,10696.37,M,0,1,0,1,0,Middle,PurpleBear,b'}\xfe\xa4\xebKe\xbf\xf16\xc1\xef\xd11T0\xfa-\xd3.=\xf4C\xb4\xf4\xc4\xa2};b\x9bF\xd1'
